Tag_Number,Release_Da,Latitude_bad,Longitude_bad,Species_Na,Length,Weight,Latitude_F,Longitude_
B009477,2/26/06,33.04S,152.28E,BLACK MARLIN,0,90,-33.08333333,152.5
S176522,12/18/00,33.05S,151.38E,WHALER SHARK,100,5,-33.08333333,151.6666667
A326228,3/17/01,33.27S,151.46E,DOLPHINFISH,0,0,-33.41666667,151.75
S87115,2/3/02,33.22S,152.08E,BLACK MARLIN,0,60,-33.33333333,152.1666667
A404956,3/19/06,33.41S,152.00E,DOLPHINFISH,30,1,-33.66666667,152
S252072,2/4/17,34.57S,150.55E,WHALER SHARK,120,40,-34.91666667,150.9166667
S243978,3/24/12,34.55S,150.59E,WHALER SHARK,190,110,-34.91666667,151
S253922,3/28/16,34.58S,150.56E,WHALER SHARK,0,50,-35,150.9166667
A588057,4/1/16,33.59S,151.26E,DOLPHINFISH,0,62,-34,151.4166667
S173321,3/19/00,33.37S,151.40E,STRIPED MARLIN,120,25,-33.58333333,151.6666667
A346566,11/8/04,34.02S,151.39E,YELLOWFIN TUNA,0,4,-34,151.6666667
B156478,4/22/19,35.03S,150.51E,STRIPED MARLIN,0,50,-35.08333333,150.8333333
S162894,11/27/04,35.06S,150.59E,YELLOWFIN TUNA,60,4,-35.08333333,151
S94723,2/4/00,34.00S,151.27E,STRIPED MARLIN,0,60,-34,151.4166667
B077669,1/8/17,33.32S,151.31E,STRIPED MARLIN,230,80,-33.5,151.5
A394577,1/27/02,33.53S,151.38E,DOLPHINFISH,50,1,-33.91666667,151.6666667
A469070,11/25/06,35.11S,151.03E,YELLOWFIN TUNA,85,9,-35.16666667,151.0833333
A376412,2/5/00,33.05S,151.42E,STRIPED MARLIN,0,60,-33.08333333,151.6666667
B034208,3/6/11,35.12S,150.56E,STRIPED MARLIN,210,60,-35.16666667,150.9166667
B166137,1/31/21,35.11S,150.57E,BLACK MARLIN,190,40,-35.16666667,150.9166667
B181642,3/11/23,35.11S,150.57E,BLACK MARLIN,210,85,-35.16666667,150.9166667
S205286,9/18/04,34.14S,151.10E,MAKO SHARK,70,20,-34.25,151.1666667
S240001,8/4/12,34.02S,151.38E,MAKO SHARK,0,50,-34,151.6666667
A438236,11/24/06,35.11S,151.03E,ALBACORE,70,5,-35.16666667,151.0833333
A419136,3/5/05,33.04S,152.37E,STRIPED MARLIN,0,70,-33.08333333,152.5833333
A570929,1/25/15,34.12S,151.13E,DOLPHINFISH,0,2,-34.16666667,151.25
S170548,9/17/11,34.24S,151.17E,MAKO SHARK,130,40,-34.41666667,151.25
B002220,3/27/04,33.20S,151.39E,STRIPED MARLIN,0,30,-33.33333333,151.6666667
S175730,1/30/00,33.12S,152.16E,STRIPED MARLIN,0,65,-33.16666667,152.25
B180739,3/12/21,35.11S,150.57E,STRIPED MARLIN,200,60,-35.16666667,150.9166667
A424570,2/12/05,34.04S,151.22E,DOLPHINFISH,65,2,-34.08333333,151.3333333
A413518,2/16/02,33.27S,151.40E,DOLPHINFISH,0,3.5,-33.41666667,151.6666667
B109147,3/28/16,33.48S,151.46E,BLUE MARLIN,0,70,-33.83333333,151.75
A468767,3/18/06,33.04S,152.28E,DOLPHINFISH,70,2,-33.08333333,152.5
A439363,11/24/06,35.11S,151.03E,YELLOWFIN TUNA,70,6,-35.16666667,151.0833333
B084062,2/13/12,33.03S,152.25E,STRIPED MARLIN,0,75,-33.08333333,152.4166667
B126109,1/13/20,34.47S,151.10E,STRIPED MARLIN,0,100,-34.75,151.1666667
S194426,12/29/02,34.32S,150.53E,HAMMERHEAD SHARK,110,10,-34.5,150.9166667
A593472,4/13/19,33.38S,151.35E,DOLPHINFISH,60,2,-33.66666667,151.5833333
A548432,4/21/13,34.01S,151.46E,WAHOO,150,10,-34,151.75
B017137,2/3/07,33.22S,152.08E,STRIPED MARLIN,200,80,-33.33333333,152.1666667
S172719,1/16/00,34.57S,150.56E,BLACK MARLIN,320,120,-34.91666667,150.9166667
B173375,1/27/22,34.56S,151.05E,STRIPED MARLIN,210,70,-34.91666667,151.0833333
S223571,4/25/08,34.51S,151.21E,BLUE SHARK,0,80,-34.83333333,151.3333333
A375138,9/1/19,34.47S,151.10E,YELLOWFIN TUNA,100,25,-34.75,151.1666667
A393419,4/1/00,33.46S,151.25E,DOLPHINFISH,51,0,-33.75,151.4166667
S83221,1/14/00,34.53S,151.06E,STRIPED MARLIN,200,70,-34.91666667,151.0833333
B081352,3/1/12,33.03S,152.29E,STRIPED MARLIN,0,70,-33.08333333,152.5
B042945,3/14/14,35.04S,151.02E,BLACK MARLIN,0,90,-35.08333333,151
B034169,1/3/08,35.11S,151.00E,STRIPED MARLIN,0,120,-35.16666667,151
A564758,1/23/16,34.07S,151.23E,DOLPHINFISH,55,0,-34.08333333,151.4166667
D011291,1/10/10,33.30S,151.38E,DOLPHINFISH,40,0,-33.5,151.6666667
D001691,3/20/05,33.35S,151.26E,DOLPHINFISH,60,2,-33.58333333,151.4166667
B135809,1/10/21,33.53S,151.26E,STRIPED MARLIN,230,80,-33.91666667,151.4166667
B167864,1/2/21,33.49S,151.22E,BLACK MARLIN,0,50,-33.83333333,151.3333333
B013594,2/18/06,33.04S,152.28E,STRIPED MARLIN,220,70,-33.08333333,152.5
S181641,9/30/01,35.11S,151.03E,YELLOWFIN TUNA,140,30,-35.16666667,151.0833333
B040291,3/22/09,33.05S,152.23E,BLACK MARLIN,250,120,-33.08333333,152.4166667
A358701,3/18/00,34.00S,151.27E,STRIPED MARLIN,250,70,-34,151.4166667
A519201,2/12/11,34.18S,151.02E,DOLPHINFISH,120,12,-34.33333333,151
B079194,3/3/14,33.19S,152.21E,STRIPED MARLIN,215,70,-33.33333333,152.3333333
A402875,11/25/01,35.11S,151.03E,YELLOWFIN TUNA,60,5,-35.16666667,151.0833333
A478469,11/26/06,35.11S,151.03E,YELLOWFIN TUNA,80,8,-35.16666667,151.0833333
S191747,11/4/01,33.53S,151.29E,STRIPED MARLIN,210,75,-33.91666667,151.5
B184351,1/2/23,33.44S,151.43E,STRIPED MARLIN,0,70,-33.75,151.75
B136539,3/18/18,33.23S,152.07E,STRIPED MARLIN,220,90,-33.41666667,152.0833333
B128382,4/10/16,33.05S,152.34E,BLACK MARLIN,0,70,-33.08333333,152.5833333
A520039,1/18/16,34.09S,151.18E,DOLPHINFISH,60,1.5,-34.16666667,151.3333333
S187677,2/9/02,33.53S,151.26E,SHORTBILL SPEARFISH,150,40,-33.91666667,151.4166667
S252075,2/14/14,34.57S,150.55E,WHALER SHARK,320,170,-34.91666667,150.9166667
B102816,2/15/15,33.12S,152.23E,BLUE MARLIN,0,120,-33.16666667,152.4166667
S199104,2/12/05,33.04S,152.28E,STRIPED MARLIN,0,70,-33.08333333,152.5
A504890,11/9/08,35.11S,151.03E,ALBACORE,80,6,-35.16666667,151.0833333
A291975,3/3/01,33.06S,152.07E,DOLPHINFISH,50,1,-33.08333333,152.0833333
B036756,2/29/08,35.11S,150.57E,STRIPED MARLIN,200,70,-35.16666667,150.9166667
A583826,3/14/15,33.25S,151.40E,DOLPHINFISH,60,2,-33.41666667,151.6666667
A374709,3/15/14,33.44S,151.27E,DOLPHINFISH,0,2,-33.75,151.4166667
S175670,1/26/00,33.12S,152.16E,YELLOWFIN TUNA,0,0,-33.16666667,152.25
B006579,2/11/06,33.04S,152.28E,STRIPED MARLIN,270,75,-33.08333333,152.5
S166859,10/28/01,33.05S,151.51E,YELLOWFIN TUNA,0,8,-33.08333333,151.8333333
B094778,4/9/16,34.01S,151.31E,STRIPED MARLIN,220,70,-34,151.5
B109300,2/21/16,33.45S,151.42E,STRIPED MARLIN,0,70,-33.75,151.6666667
B091221,3/29/15,33.40S,151.49E,STRIPED MARLIN,220,80,-33.66666667,151.8333333
A346690,11/28/04,34.02S,151.39E,YELLOWFIN TUNA,0,5,-34,151.6666667
A422823,11/7/04,33.22S,152.08E,YELLOWFIN TUNA,0,0,-33.33333333,152.1666667
B112778,3/25/16,33.17S,152.12E,BLUE MARLIN,220,100,-33.25,152.1666667
A394103,2/1/02,34.53S,151.06E,DOLPHINFISH,60,2,-34.91666667,151.0833333
B062776,3/27/10,33.11S,152.17E,BLACK MARLIN,200,60,-33.16666667,152.25
A415703,11/26/04,35.06S,150.59E,YELLOWFIN TUNA,59,8,-35.08333333,151
A444557,11/8/08,35.11S,151.03E,ALBACORE,65,5,-35.16666667,151.0833333
A469067,11/26/06,35.11S,151.03E,YELLOWFIN TUNA,70,8,-35.16666667,151.0833333
B081287,2/25/12,33.04S,152.27E,STRIPED MARLIN,0,70,-33.08333333,152.4166667
B118313,3/13/16,34.02S,151.34E,BLUE MARLIN,213,80,-34,151.5833333
S187499,1/26/03,33.44S,151.44E,STRIPED MARLIN,0,80,-33.75,151.75
S206288,11/25/04,34.00S,151.40E,YELLOWFIN TUNA,0,6,-34,151.6666667
B139822,4/8/18,33.14S,152.14E,STRIPED MARLIN,240,90,-33.25,152.25
A388662,1/24/04,33.59S,151.48E,DOLPHINFISH,0,1,-34,151.8333333
B002568,3/2/07,33.04S,152.28E,BLACK MARLIN,152.4,50,-33.08333333,152.5
A290582,11/9/08,35.11S,151.03E,ALBACORE,60,6,-35.16666667,151.0833333
A568181,11/25/12,35.06S,151.09E,YELLOWFIN TUNA,50,4,-35.08333333,151.1666667
B177986,2/20/21,35.08S,151.02E,STRIPED MARLIN,0,70,-35.16666667,151
B027902,1/26/08,33.04S,152.24E,STRIPED MARLIN,0,0,-33.08333333,152.4166667
S211549,10/22/05,34.47S,151.10E,YELLOWFIN TUNA,70,4,-34.75,151.1666667
S204688,5/14/06,34.32S,150.53E,HAMMERHEAD SHARK,150,15,-34.5,150.9166667
S192796,4/21/02,33.52S,151.48E,STRIPED MARLIN,0,75,-33.83333333,151.8333333
S225748,8/15/14,34.02S,151.39E,BLUE SHARK,240,120,-34,151.6666667
S246181,12/13/13,33.46S,151.54E,MAKO SHARK,0,50,-33.75,151.9166667
S256651,8/7/16,34.54S,151.19E,MAKO SHARK,0,100,-34.91666667,151.3333333
S203537,2/12/05,33.04S,152.28E,STRIPED MARLIN,220,80,-33.08333333,152.5
S91864,2/18/06,34.58S,150.55E,BLACK MARLIN,0,75,-35,150.9166667
B030432,3/24/08,33.05S,151.49E,STRIPED MARLIN,0,80,-33.08333333,151.8333333
B131653,4/19/20,34.04S,151.25E,BLUE MARLIN,160,170,-34.08333333,151.4166667
B029670,1/27/08,34.04S,151.22E,STRIPED MARLIN,0,80,-34.08333333,151.3333333
S217752,8/7/16,33.58S,151.23E,MAKO SHARK,180,70,-34,151.4166667
A520736,4/10/09,33.36S,151.35E,DOLPHINFISH,58,1,-33.58333333,151.5833333
S170410,3/16/02,34.57S,150.56E,BLACK MARLIN,180,50,-34.91666667,150.9166667
B183601,2/25/23,35.11S,150.57E,STRIPED MARLIN,0,70,-35.16666667,150.9166667
B079450,4/13/13,34.35S,151.19E,BLUE MARLIN,230,130,-34.58333333,151.3333333
A467053,11/18/06,34.29S,151.18E,YELLOWFIN TUNA,70,12,-34.5,151.3333333
A467997,4/10/10,33.51S,151.55E,YELLOWFIN TUNA,80,8,-33.83333333,151.9166667
A389740,10/27/01,33.04S,152.28E,YELLOWFIN TUNA,90,10,-33.08333333,152.5
A335032,5/31/07,35.11S,151.03E,YELLOWFIN TUNA,0,22,-35.16666667,151.0833333
A629839,4/2/23,34.06S,151.24E,DOLPHINFISH,0,0,-34.08333333,151.4166667
S191826,8/4/07,34.00S,151.36E,BLUE SHARK,0,0,-34,151.5833333
A371945,2/10/02,34.47S,151.11E,DOLPHINFISH,50,2,-34.75,151.1666667
B001988,1/30/04,33.34S,151.35E,STRIPED MARLIN,220,65,-33.58333333,151.5833333
D000765,3/10/06,33.34S,151.35E,DOLPHINFISH,65,1.5,-33.58333333,151.5833333
A393402,4/1/00,33.46S,151.25E,DOLPHINFISH,41,0,-33.75,151.4166667
S173870,11/27/04,35.11S,151.03E,YELLOWFIN TUNA,60,0,-35.16666667,151.0833333
S205471,8/20/06,34.02S,151.32E,MAKO SHARK,0,95,-34,151.5
A454640,4/23/05,34.40S,151.07E,DOLPHINFISH,45,1,-34.66666667,151.0833333
A550002,3/16/13,33.43S,151.38E,DOLPHINFISH,75,3,-33.75,151.6666667
A381284,2/27/11,33.48S,151.43E,BLACK MARLIN,220,0,-33.83333333,151.75
S242899,1/8/11,33.48S,151.44E,TIGER SHARK,0,116,-33.83333333,151.75
B109367,3/10/18,33.29S,152.05E,BLUE MARLIN,0,120,-33.5,152.0833333
B130551,3/24/17,35.03S,150.50E,STRIPED MARLIN,220,80,-35.08333333,150.8333333
A461441,11/8/08,35.11S,151.03E,ALBACORE,69,7,-35.16666667,151.0833333
A469186,11/25/06,35.11S,151.03E,YELLOWFIN TUNA,60,8,-35.16666667,151.0833333
D000838,3/20/04,34.00S,151.25E,DOLPHINFISH,60,2,-34,151.4166667
S183802,7/28/02,34.02S,151.32E,WHALER SHARK,180,90,-34,151.5
S133799,1/22/00,33.53S,151.30E,STRIPED MARLIN,0,70,-33.91666667,151.5
A622754,1/20/19,33.44S,151.19E,DOLPHINFISH,62,1.5,-33.75,151.3333333
B001933,1/30/05,33.34S,152.03E,STRIPED MARLIN,0,110,-33.58333333,152.0833333
A171797,2/18/01,34.57S,150.56E,DOLPHINFISH,55,1,-34.91666667,150.9166667
B176813,2/10/22,35.11S,150.57E,STRIPED MARLIN,0,70,-35.16666667,150.9166667
A504662,10/18/08,34.47S,151.10E,ALBACORE,0,3,-34.75,151.1666667
S268782,8/6/22,33.52S,151.48E,TIGER SHARK,200,100,-33.83333333,151.8333333
S187607,8/4/12,34.02S,151.39E,MAKO SHARK,200,140,-34,151.6666667
S221266,3/24/06,34.57S,150.56E,HAMMERHEAD SHARK,0,50,-34.91666667,150.9166667
S252304,3/26/16,34.58S,150.56E,WHALER SHARK,70,0,-35,150.9166667
A400813,3/13/03,35.11S,151.03E,DOLPHINFISH,50,1,-35.16666667,151.0833333
A673462,3/3/23,33.59S,151.26E,DOLPHINFISH,65,2,-34,151.4166667
S198725,5/20/07,33.30S,151.38E,YELLOWFIN TUNA,0,12,-33.5,151.6666667
D002126,3/19/05,33.34S,151.28E,DOLPHINFISH,0,10,-33.58333333,151.5
S187433,9/23/01,33.44S,151.23E,MAKO SHARK,150,30,-33.75,151.4166667
S165755,1/3/00,33.14S,152.17E,STRIPED MARLIN,240,60,-33.25,152.25
A612591,2/11/18,33.11S,152.11E,DOLPHINFISH,0,0,-33.16666667,152.1666667
B139684,3/3/18,33.08S,152.21E,BLACK MARLIN,0,55,-33.16666667,152.3333333
A394794,4/17/04,33.59S,151.23E,DOLPHINFISH,40,0.3,-34,151.4166667
A518401,5/11/13,33.59S,151.26E,DOLPHINFISH,55,0.8,-34,151.4166667
S179462,9/13/03,34.02S,151.32E,YELLOWFIN TUNA,0,20,-34,151.5
A478973,11/3/07,34.47S,151.11E,ALBACORE,0,6,-34.75,151.1666667
A467321,11/18/06,33.48S,151.44E,YELLOWFIN TUNA,0,15,-33.83333333,151.75
S266304,8/1/20,34.02S,151.39E,BLUE SHARK,0,100,-34,151.6666667
S253262,11/28/15,35.08S,151.00E,MAKO SHARK,110,15,-35.16666667,151
A406326,11/10/01,35.01S,151.07E,YELLOWFIN TUNA,0,0,-35,151.0833333
B105162,2/17/18,33.10S,152.20E,BLUE MARLIN,220,100,-33.16666667,152.3333333
A350321,11/27/01,35.06S,150.59E,YELLOWFIN TUNA,50,3,-35.08333333,151
B084354,1/15/13,35.05S,151.02E,STRIPED MARLIN,220,80,-35.08333333,151
A502191,11/28/08,35.10S,151.03E,ALBACORE,50,4,-35.16666667,151.0833333
B067635,4/10/14,35.08S,151.01E,STRIPED MARLIN,0,120,-35.16666667,151
S181063,10/14/01,34.47S,151.11E,YELLOWFIN TUNA,100,13,-34.75,151.1666667
A512703,4/10/10,33.40S,151.52E,YELLOWFIN TUNA,90,7,-33.66666667,151.8333333
A380366,2/26/01,34.57S,150.56E,BLACK MARLIN,210,100,-34.91666667,150.9166667
B128147,1/29/15,33.38S,151.25E,BLACK MARLIN,0,40,-33.66666667,151.4166667
S276405,5/1/22,33.42S,151.48E,WHALER SHARK,150,0,-33.66666667,151.8333333
S215227,4/5/08,33.22S,152.08E,DOLPHINFISH,0,20,-33.33333333,152.1666667
B057617,2/13/16,34.50S,151.12E,BLUE MARLIN,0,100,-34.83333333,151.1666667
B016427,2/16/07,33.04S,152.28E,STRIPED MARLIN,152.4,60,-33.08333333,152.5
S161594,1/24/09,34.06S,151.20E,BLUE SHARK,0,70,-34.08333333,151.3333333
B030496,4/5/08,33.12S,152.15E,STRIPED MARLIN,0,70,-33.16666667,152.25
S215016,2/26/05,33.08S,152.19E,YELLOWFIN TUNA,0,50,-33.16666667,152.3333333
B000696,3/19/05,35.11S,151.03E,STRIPED MARLIN,0,80,-35.16666667,151.0833333
B158577,1/23/21,35.11S,150.57E,STRIPED MARLIN,0,70,-35.16666667,150.9166667
B167926,2/8/21,35.11S,150.57E,STRIPED MARLIN,0,70,-35.16666667,150.9166667
S250881,7/31/15,34.10S,151.38E,MAKO SHARK,200,120,-34.16666667,151.6666667
A437265,12/10/06,34.47S,151.12E,YELLOWFIN TUNA,60,5,-34.75,151.1666667
A428841,2/12/05,33.10S,151.48E,DOLPHINFISH,0,1.5,-33.16666667,151.8333333
B082134,1/13/21,33.50S,151.38E,STRIPED MARLIN,0,60,-33.83333333,151.6666667
B077548,3/14/15,34.56S,150.55E,STRIPED MARLIN,0,30,-34.91666667,150.9166667
A410637,3/27/04,34.57S,151.05E,DOLPHINFISH,75,4,-34.91666667,151.0833333
A425360,11/27/04,35.11S,151.03E,YELLOWFIN TUNA,0,40,-35.16666667,151.0833333
B073574,2/5/12,33.03S,152.26E,STRIPED MARLIN,235,85,-33.08333333,152.4166667
D000220,4/17/05,33.59S,151.20E,DOLPHINFISH,62,1.2,-34,151.3333333
B026414,3/1/09,34.34S,151.21E,STRIPED MARLIN,180,80,-34.58333333,151.3333333
A409976,10/27/07,33.55S,151.44E,YELLOWFIN TUNA,0,9,-33.91666667,151.75
B005788,1/29/06,33.04S,152.28E,BLACK MARLIN,150,50,-33.08333333,152.5
S170315,1/29/06,33.04S,152.28E,STRIPED MARLIN,0,60,-33.08333333,152.5
S137835,8/25/13,35.07S,151.02E,MAKO SHARK,155,40,-35.08333333,151
B173459,12/29/21,35.11S,150.57E,STRIPED MARLIN,230,90,-35.16666667,150.9166667
A571612,5/31/14,34.41S,151.27E,DOLPHINFISH,61,1.7,-34.66666667,151.4166667
A554336,3/28/15,34.47S,151.05E,DOLPHINFISH,63,2,-34.75,151.0833333
A505732,4/10/10,33.56S,151.28E,DOLPHINFISH,45,2,-33.91666667,151.5
B017652,3/24/18,33.55S,151.43E,BLUE MARLIN,230,110,-33.91666667,151.75
S227772,3/30/08,35.08S,150.57E,MAKO SHARK,150,40,-35.16666667,150.9166667
A500677,1/25/09,34.12S,151.23E,DOLPHINFISH,62,1,-34.16666667,151.4166667
A336852,4/2/07,34.06S,151.24E,DOLPHINFISH,0,2,-34.08333333,151.4166667
S154362,4/1/01,34.00S,151.19E,DOLPHINFISH,60,0,-34,151.3333333
A551785,2/10/13,34.36S,151.11E,DOLPHINFISH,75,5,-34.58333333,151.1666667
S204933,3/20/04,33.04S,152.28E,STRIPED MARLIN,0,80,-33.08333333,152.5
B080772,4/20/14,34.01S,151.26E,STRIPED MARLIN,195,60,-34,151.4166667
S266994,2/11/23,34.30S,151.22E,HAMMERHEAD SHARK,156,40,-34.5,151.3333333
A413599,3/15/03,33.34S,151.36E,BLUE MARLIN,250,150,-33.58333333,151.5833333
B084143,1/10/16,33.14S,152.15E,STRIPED MARLIN,0,70,-33.25,152.25
A407308,4/7/02,34.51S,151.08E,DOLPHINFISH,60,0,-34.83333333,151.1666667
A439439,9/2/06,34.49S,151.16E,YELLOWFIN TUNA,70,8,-34.83333333,151.25
A651854,1/6/21,34.06S,151.24E,DOLPHINFISH,85,0,-34.08333333,151.4166667
A232467,3/19/04,33.59S,151.22E,DOLPHINFISH,55,0.7,-34,151.3333333
S186542,1/28/02,34.00S,151.27E,STRIPED MARLIN,229,75,-34,151.4166667
D008977,2/11/12,34.37S,151.03E,DOLPHINFISH,55,1.5,-34.58333333,151.0833333
D005051,2/16/08,34.27S,151.04E,DOLPHINFISH,60,1,-34.41666667,151.0833333
A391855,3/18/01,33.27S,151.46E,DOLPHINFISH,30,1,-33.41666667,151.75
S181723,2/2/01,35.02S,150.51E,STRIPED MARLIN,0,80,-35,150.8333333
A324553,3/5/00,33.06S,152.07E,DOLPHINFISH,40,0,-33.08333333,152.0833333
B138374,2/28/20,35.11S,150.57E,STRIPED MARLIN,0,120,-35.16666667,150.9166667
A404093,2/9/03,34.00S,151.35E,DOLPHINFISH,0,1.5,-34,151.5833333
S177831,12/16/01,33.44S,151.39E,BLUE MARLIN,0,0,-33.75,151.6666667
S211292,8/1/09,34.01S,151.39E,MAKO SHARK,200,90,-34,151.6666667
A479977,5/9/09,34.57S,150.55E,WHALER SHARK,150,40,-34.91666667,150.9166667
A521231,1/15/15,34.58S,150.58E,DOLPHINFISH,71,2,-35,151
B145688,2/22/18,35.08S,150.59E,BLACK MARLIN,200,80,-35.16666667,151
A662726,1/31/22,33.59S,151.26E,DOLPHINFISH,60,2,-34,151.4166667
S162458,12/3/00,33.44S,151.25E,STRIPED MARLIN,0,50,-33.75,151.4166667
B025549,3/14/09,33.24S,152.02E,STRIPED MARLIN,0,0,-33.41666667,152
A310117,11/18/00,34.35S,151.05E,ALBACORE,50,2,-34.58333333,151.0833333
S171865,10/7/00,33.53S,151.29E,MAKO SHARK,200,55,-33.91666667,151.5
A336771,1/22/00,33.57S,151.23E,DOLPHINFISH,0,5,-33.91666667,151.4166667
B081899,1/10/14,33.46S,151.49E,STRIPED MARLIN,0,100,-33.75,151.8333333
A483405,4/10/10,33.50S,151.50E,YELLOWFIN TUNA,90,10,-33.83333333,151.8333333
A348953,2/27/00,34.57S,150.56E,BLACK MARLIN,230,100,-34.91666667,150.9166667
A376832,3/28/00,34.57S,150.56E,BLACK MARLIN,220,90,-34.91666667,150.9166667
S182496,3/8/02,34.57S,150.56E,WHALER SHARK,0,55,-34.91666667,150.9166667
B109077,2/10/18,33.04S,152.28E,BLACK MARLIN,180,60,-33.08333333,152.5
A480895,2/1/08,35.08S,150.50E,YELLOWFIN TUNA,70,5,-35.16666667,150.8333333
A460402,11/24/06,35.11S,151.03E,YELLOWFIN TUNA,60,7,-35.16666667,151.0833333
S250423,3/11/18,33.06S,152.25E,WHALER SHARK,150,50,-33.08333333,152.4166667
A625247,4/12/18,33.59S,151.26E,DOLPHINFISH,60,1.2,-34,151.4166667
S226320,4/15/09,33.30S,151.38E,DOLPHINFISH,0,3,-33.5,151.6666667
D001869,2/5/06,33.37S,151.32E,DOLPHINFISH,0,2,-33.58333333,151.5
B126750,12/27/17,35.07S,150.59E,STRIPED MARLIN,180,50,-35.08333333,151
A314445,11/11/07,35.11S,151.03E,ALBACORE,0,2.5,-35.16666667,151.0833333
S136067,3/21/06,35.11S,151.03E,STRIPED MARLIN,0,100,-35.16666667,151.0833333
A375461,4/5/14,33.59S,151.20E,DOLPHINFISH,60,0.5,-34,151.3333333
S188020,1/26/03,34.04S,151.30E,YELLOWFIN TUNA,75,10,-34.08333333,151.5
S251509,8/10/13,34.04S,151.39E,BLUE SHARK,230,130,-34.08333333,151.6666667
B049247,3/8/15,34.50S,151.07E,STRIPED MARLIN,220,70,-34.83333333,151.0833333
A464613,4/13/08,34.54S,151.18E,YELLOWFIN TUNA,0,6,-34.91666667,151.3333333
A551499,3/21/20,34.58S,150.58E,DOLPHINFISH,65,2,-35,151
S193518,9/18/04,34.15S,151.30E,MAKO SHARK,0,40,-34.25,151.5
S239145,2/13/10,34.40S,151.06E,BLUE SHARK,180,60,-34.66666667,151.0833333
D003678,3/31/05,33.10S,151.48E,DOLPHINFISH,55,1,-33.16666667,151.8333333
S119718,1/15/00,34.56S,150.54E,BLACK MARLIN,190,90,-34.91666667,150.9166667
B110496,1/19/20,34.58S,151.50E,STRIPED MARLIN,220,70,-35,151.8333333
B156635,2/21/20,35.12S,151.01E,BLACK MARLIN,210,85,-35.16666667,151
B015776,1/31/09,33.07S,151.46E,BLACK MARLIN,210,85,-33.08333333,151.75
B061619,12/31/15,33.04S,152.24E,STRIPED MARLIN,0,80,-33.08333333,152.4166667
S238163,3/12/11,34.14S,151.24E,TIGER SHARK,120,60,-34.25,151.4166667
S196278,12/16/07,34.02S,151.36E,MAKO SHARK,0,220,-34,151.5833333
A420540,3/14/15,33.30S,151.38E,DOLPHINFISH,45,1,-33.5,151.6666667
S246892,8/5/12,34.02S,151.39E,MAKO SHARK,180,90,-34,151.6666667
A442242,8/27/06,34.57S,151.05E,YELLOWFIN TUNA,110,25,-34.91666667,151.0833333
S224689,3/21/09,34.58S,150.59E,MAKO SHARK,80,3,-35,151
B115216,1/11/17,34.07S,151.21E,STRIPED MARLIN,0,70,-34.08333333,151.3333333
B120996,4/9/18,34.20S,150.59E,BLACK MARLIN,180,75,-34.33333333,151
B000412,1/4/04,33.34S,151.34E,STRIPED MARLIN,0,95,-33.58333333,151.5833333
B178214,4/5/22,33.19S,152.09E,BLUE MARLIN,0,110,-33.33333333,152.1666667
B145947,3/9/19,33.12S,152.16E,SHORTBILL SPEARFISH,0,7,-33.16666667,152.25
A576003,8/13/21,35.12S,151.01E,SOUTHERN BLUEFIN TUNA,68,6,-35.16666667,151
B171397,1/4/21,35.09S,150.59E,STRIPED MARLIN,0,70,-35.16666667,151
A589093,1/25/15,34.08S,151.23E,DOLPHINFISH,70,2,-34.16666667,151.4166667
B083336,2/28/16,34.02S,151.33E,BLUE MARLIN,0,120,-34,151.5833333
A434140,3/20/04,33.34S,151.35E,DOLPHINFISH,0,2,-33.58333333,151.5833333
B010112,3/18/06,33.34S,151.37E,YELLOWFIN TUNA,0,14,-33.58333333,151.5833333
S159884,2/3/02,33.17S,151.49E,YELLOWFIN TUNA,50,2,-33.25,151.8333333
A520860,1/6/13,33.46S,151.45E,DOLPHINFISH,80,2,-33.75,151.75
S181901,2/2/02,33.12S,152.16E,YELLOWFIN TUNA,0,0,-33.16666667,152.25
S162227,4/21/03,35.11S,151.03E,MAKO SHARK,180,45,-35.16666667,151.0833333
S223422,2/10/07,35.11S,151.03E,YELLOWFIN TUNA,0,7,-35.16666667,151.0833333
B036244,1/20/08,33.07S,152.21E,STRIPED MARLIN,230,90,-33.08333333,152.3333333
D011570,4/1/16,33.59S,151.26E,DOLPHINFISH,66,2,-34,151.4166667
S252124,1/30/16,33.34S,151.20E,HAMMERHEAD SHARK,200,80,-33.58333333,151.3333333
A238176,4/16/05,33.44S,151.25E,DOLPHINFISH,0,2,-33.75,151.4166667
S157351,1/27/02,33.29S,151.48E,STRIPED MARLIN,0,110,-33.5,151.8333333
B017537,3/5/06,33.04S,152.28E,STRIPED MARLIN,170,80,-33.08333333,152.5
A518573,4/28/12,34.06S,151.24E,DOLPHINFISH,74,0,-34.08333333,151.4166667
S234894,9/20/14,34.20S,151.24E,MAKO SHARK,150,50,-34.33333333,151.4166667
A565809,10/2/19,34.47S,151.10E,YELLOWFIN TUNA,95,20,-34.75,151.1666667
A561444,6/12/12,33.30S,151.35E,DOLPHINFISH,65,1,-33.5,151.5833333
S261568,8/12/17,33.46S,151.21E,MAKO SHARK,140,40,-33.75,151.3333333
A393422,4/1/00,33.46S,151.25E,DOLPHINFISH,41,0,-33.75,151.4166667
S242654,8/4/12,34.02S,151.39E,MAKO SHARK,210,120,-34,151.6666667
A429676,2/6/05,33.11S,152.23E,YELLOWFIN TUNA,40,5,-33.16666667,152.4166667
