Tag_Number,Release_Da,Latitude,Longitude,Species_Na,Length,Weight,Latitude_F,Longitude_
A436449,1/10/08,31.03S,153.08333333,DOLPHINFISH,0.0,5.5,-31.08333333,153.08333333300004
B113477,3/3/18,28.01S,153.58333333,BLACK MARLIN,180.0,20.0,-28.0,153.58333333300004
S139230,1/11/00,36.29S,150.25,BLUE SHARK,250.0,75.0,-36.5,150.2500000000001
S179290,4/11/00,36.29S,150.25,STRIPED MARLIN,0.0,50.0,-36.5,150.2500000000001
B122881,10/2/16,13.00S,141.25,SAILFISH,180.0,16.0,-13.0,141.2500000000001
D001983,3/14/09,31.07S,153.08333333,COBIA,85.0,6.0,-31.08333333,153.08333333300004
A436469,1/11/14,31.16S,153.41666667,DOLPHINFISH,85.0,9.0,-31.25,153.41666666700007
A472220,8/4/06,20.26S,115.5,COBIA,75.0,4.0,-20.41666667,115.50000000000011
B129716,11/3/17,24.39S,153.33333333,BLACK MARLIN,120.0,10.0,-24.66666667,153.33333333300004
B107242,7/30/15,17.42S,121.91666667,BLACK MARLIN,150.0,50.0,-17.66666667,121.91666666700007
S187404,4/28/02,33.36S,153.33333333,YELLOWFIN TUNA,0.0,30.0,-33.58333333,153.33333333300004
S141226,4/6/02,36.25S,150.33333333,STRIPED MARLIN,210.0,70.0,-36.41666667,150.33333333300004
B177118,2/26/22,32.28S,152.58333333,BLACK MARLIN,0.0,25.0,-32.5,152.58333333300004
B085911,8/4/12,20.13S,116.66666667,BLACK MARLIN,190.0,28.0,-20.25,116.66666666700007
B003825,2/17/04,26.36S,153.25,YELLOWFIN TUNA,0.0,10.0,-26.58333333,153.2500000000001
B129691,1/20/19,21.43S,113.75,BLUE MARLIN,0.0,120.0,-21.75,113.75000000000011
B107245,7/3/19,21.50S,113.91666667,BLACK MARLIN,175.0,50.0,-21.83333333,113.91666666700007
S212780,2/18/06,07.11S,147.33333333,BLUE MARLIN,243.84,120.0,-7.16666667,147.33333333300004
S139262,5/5/02,33.50S,151.83333333,STRIPED MARLIN,190.0,50.0,-33.83333333,151.83333333300004
B003828,6/30/04,26.56S,153.66666667,STRIPED MARLIN,0.0,110.0,-26.91666667,153.66666666700007
D005798,3/13/22,36.28S,150.25,DOLPHINFISH,45.0,3.0,-36.5,150.2500000000001
S179287,4/8/00,36.29S,150.25,STRIPED MARLIN,0.0,120.0,-36.5,150.2500000000001
S212776,9/11/05,06.57S,147.25,YELLOWFIN TUNA,70.0,5.0,-6.91666667,147.2500000000001
A462319,9/6/05,13.36S,136.91666667,SAILFISH,250.0,32.0,-13.58333333,136.91666666700007
B107492,10/30/16,11.40S,129.91666667,SAILFISH,204.0,30.0,-11.66666667,129.91666666700007
B128712,11/10/20,14.01S,121.83333333,SAILFISH,160.0,68.0,-14.0,121.83333333300004
A610271,3/6/22,28.15S,113.58333333,SPANISH MACKEREL,90.0,5.0,-28.25,113.58333333300004
A472304,8/3/07,20.29S,116.5,COBIA,80.0,7.0,-20.5,116.50000000000011
B164637,12/10/23,21.49S,113.75,BLACK MARLIN,335.0,400.0,-21.83333333,113.75000000000011
b177893,2/7/21,35.11S,150.91666667,BLACK MARLIN,0.0,40.0,-35.16666667,150.91666666700007
A489367,4/28/07,43.14S,148.08333333,SOUTHERN BLUEFIN TUNA,80.0,15.0,-43.25,148.08333333300004
A640942,4/24/22,43.07S,148.08333333,SOUTHERN BLUEFIN TUNA,0.0,13.0,-43.08333333,148.08333333300004
A509158,5/4/09,38.10S,140.66666667,SOUTHERN BLUEFIN TUNA,95.0,16.0,-38.16666667,140.66666666700007
S259140,4/17/20,06.53S,147.0,WHALER SHARK,100.0,30.0,-6.91666667,147.0000000000001
S230235,2/9/08,19.50S,149.33333333,WHALER SHARK,200.0,50.0,-19.83333333,149.33333333300004
A399635,12/26/05,35.35S,150.66666667,YELLOWFIN TUNA,70.0,3.0,-35.58333333,150.66666666700007
S253261,11/28/15,35.08S,151.0,MAKO SHARK,130.0,25.0,-35.16666667,151.0000000000001
A468673,3/2/06,33.01S,152.58333333,BLACK MARLIN,250.0,100.0,-33.0,152.58333333300004
A455761,3/6/05,32.55S,152.58333333,BLACK MARLIN,100.0,40.0,-32.91666667,152.58333333300004
B175218,9/11/21,20.21S,116.16666667,SAILFISH,200.0,20.0,-20.33333333,116.16666666700007
B074187,11/23/15,24.45S,153.58333333,BLUE MARLIN,215.0,100.0,-24.75,153.58333333300004
B090805,2/21/14,27.54S,153.75,BLACK MARLIN,140.0,20.0,-27.91666667,153.7500000000001
A491490,2/9/09,32.08S,115.16666667,DOLPHINFISH,68.0,2.5,-32.16666667,115.16666666700007
B172564,2/27/21,32.29S,152.58333333,BLACK MARLIN,0.0,45.0,-32.5,152.58333333300004
B047719,9/2/12,19.11S,147.25,BLACK MARLIN,100.0,10.0,-19.16666667,147.2500000000001
A665160,1/13/23,32.13S,133.41666667,SOUTHERN BLUEFIN TUNA,60.0,5.0,-32.25,133.41666666700007
A610911,11/15/19,25.34S,155.0,DOLPHINFISH,110.0,12.0,-25.58333333,155.0000000000001
B197635,6/13/23,24.41S,153.25,BLACK MARLIN,100.0,7.0,-24.66666667,153.2500000000001
B078765,10/26/12,13.37S,136.91666667,BLACK MARLIN,300.0,65.0,-13.58333333,136.91666666700007
B008875,4/29/06,27.04S,154.16666667,BLUE MARLIN,0.0,0.0,-27.08333333,154.16666666700007
B143816,1/21/18,26.30S,153.75,BLACK MARLIN,110.0,12.0,-26.5,153.7500000000001
B169962,12/20/20,27.54S,153.91666667,SHORTBILL SPEARFISH,0.0,25.0,-27.91666667,153.91666666700007
B159240,1/29/21,35.21S,150.83333333,STRIPED MARLIN,180.0,60.0,-35.33333333,150.83333333300004
B022214,12/21/07,32.28S,152.58333333,STRIPED MARLIN,190.0,70.0,-32.5,152.58333333300004
B061447,9/12/10,26.17S,153.58333333,SAILFISH,0.0,30.0,-26.25,153.58333333300004
A446869,8/20/05,12.10S,136.58333333,LONGTAIL TUNA,60.0,7.0,-12.16666667,136.58333333300004
B008884,2/11/07,26.26S,153.58333333,BLACK MARLIN,0.0,30.0,-26.41666667,153.58333333300004
S274651,12/17/21,38.06S,147.58333333,WHALER SHARK,285.0,0.0,-38.08333333,147.58333333300004
A514728,11/9/08,20.15S,148.75,LONGTAIL TUNA,68.0,5.0,-20.25,148.7500000000001
A399632,2/7/05,35.32S,150.75,STRIPED MARLIN,230.0,85.0,-35.5,150.7500000000001
B159234,1/30/21,35.11S,150.91666667,STRIPED MARLIN,210.0,60.0,-35.16666667,150.91666666700007
A329638,5/19/07,44.01S,146.83333333,SOUTHERN BLUEFIN TUNA,80.0,25.0,-44.0,146.83333333300004
B137331,4/14/17,36.30S,150.25,STRIPED MARLIN,0.0,100.0,-36.5,150.2500000000001
S274654,12/17/21,38.06S,147.58333333,WHALER SHARK,280.0,0.0,-38.08333333,147.58333333300004
A577398,4/8/14,28.24S,113.83333333,YELLOWFIN TUNA,76.0,6.0,-28.41666667,113.83333333300004
A491486,2/8/09,32.00S,115.25,DOLPHINFISH,72.0,3.5,-32.0,115.25000000000011
A427073,2/18/03,35.32S,137.33333333,WHALER SHARK,152.0,16.0,-35.5,137.33333333300004
B140518,8/19/17,12.50S,141.33333333,SAILFISH,220.0,18.0,-12.83333333,141.33333333300004
B026740,2/25/17,33.11S,152.25,SHORTBILL SPEARFISH,150.0,26.0,-33.16666667,152.2500000000001
B181423,1/28/23,30.15S,153.25,BLACK MARLIN,120.0,10.0,-30.25,153.2500000000001
B005576,6/22/04,26.32S,153.41666667,BLACK MARLIN,0.0,6.0,-26.5,153.41666666700007
B153817,1/20/19,27.55S,153.83333333,BLACK MARLIN,0.0,30.0,-27.91666667,153.83333333300004
A488141,2/14/09,43.13S,148.08333333,ALBACORE,45.0,3.0,-43.25,148.08333333300004
A390585,9/5/04,36.29S,150.25,ALBACORE,60.0,3.0,-36.5,150.2500000000001
A455769,2/21/10,33.03S,152.41666667,STRIPED MARLIN,220.0,90.0,-33.08333333,152.41666666700007
B057474,8/4/12,20.23S,116.58333333,SAILFISH,200.0,20.0,-20.41666667,116.58333333300004
B175215,6/3/23,20.26S,116.5,SAILFISH,150.0,15.0,-20.41666667,116.50000000000011
B044875,11/16/08,24.38S,153.25,BLACK MARLIN,0.0,30.0,-24.66666667,153.2500000000001
A441947,10/31/04,36.29S,150.25,YELLOWFIN TUNA,100.0,20.0,-36.5,150.2500000000001
B119730,3/18/20,21.54S,113.83333333,SAILFISH,200.0,35.0,-21.91666667,113.83333333300004
A395868,3/5/06,33.22S,152.16666667,DOLPHINFISH,55.0,10.0,-33.33333333,152.16666666700007
B036871,4/10/08,34.02S,151.66666667,STRIPED MARLIN,0.0,0.0,-34.0,151.66666666700007
B172521,1/11/21,31.26S,153.16666667,BLACK MARLIN,150.0,30.0,-31.41666667,153.16666666700007
b030115,1/29/10,32.50S,152.58333333,STRIPED MARLIN,0.0,75.0,-32.83333333,152.58333333300004
B126964,1/27/17,36.28S,150.25,STRIPED MARLIN,240.0,100.0,-36.5,150.2500000000001
A604521,6/10/17,38.14S,140.75,SOUTHERN BLUEFIN TUNA,0.0,8.0,-38.25,140.7500000000001
C531195,6/9/07,38.16S,140.83333333,SOUTHERN BLUEFIN TUNA,90.0,16.0,-38.25,140.83333333300004
B134256,9/9/18,13.07S,141.41666667,SAILFISH,190.0,17.0,-13.08333333,141.41666666700007
A468691,4/5/06,33.07S,151.75,WHALER SHARK,120.0,9.0,-33.08333333,151.7500000000001
B022211,12/16/07,32.28S,152.58333333,STRIPED MARLIN,220.0,8.0,-32.5,152.58333333300004
S193987,1/12/07,27.56S,153.41666667,BLACK MARLIN,110.0,10.0,-27.91666667,153.41666666700007
A426798,4/10/10,35.22S,136.08333333,SOUTHERN BLUEFIN TUNA,93.0,0.0,-35.33333333,136.08333333300004
S215330,3/2/06,33.02S,152.41666667,BLACK MARLIN,0.0,0.0,-33.0,152.41666666700007
B106779,10/30/15,21.46S,114.41666667,SAILFISH,140.0,15.0,-21.75,114.41666666700007
A640945,6/18/22,41.24S,148.58333333,SOUTHERN BLUEFIN TUNA,85.0,15.0,-41.41666667,148.58333333300004
A539141,10/22/11,36.24S,150.33333333,ALBACORE,50.0,5.0,-36.41666667,150.33333333300004
B140521,8/28/17,13.02S,141.33333333,SAILFISH,205.0,33.0,-13.0,141.33333333300004
A442235,11/25/06,35.08S,151.0,YELLOWFIN TUNA,65.0,5.0,-35.16666667,151.0000000000001
A396184,3/6/16,32.23S,152.58333333,DOLPHINFISH,0.0,15.0,-32.41666667,152.58333333300004
B157211,3/10/19,26.36S,153.5,BLACK MARLIN,175.0,50.0,-26.58333333,153.5000000000001
B090595,11/29/14,26.55S,153.41666667,BLACK MARLIN,0.0,30.0,-26.91666667,153.41666666700007
B013857,1/11/07,36.29S,150.25,STRIPED MARLIN,0.0,8.0,-36.5,150.2500000000001
C531275,6/9/08,38.09S,140.66666667,SOUTHERN BLUEFIN TUNA,95.0,0.0,-38.16666667,140.66666666700007
B019765,9/8/08,19.11S,147.58333333,BLACK MARLIN,110.0,7.0,-19.16666667,147.58333333300004
S104016,10/14/05,14.50S,145.66666667,BLACK MARLIN,0.0,172.37,-14.83333333,145.66666666700007
B104486,2/23/18,33.04S,152.41666667,BLUE MARLIN,200.0,70.0,-33.08333333,152.41666666700007
S220126,1/13/15,31.20S,153.0,HAMMERHEAD SHARK,190.0,35.0,-31.33333333,153.0000000000001
B119833,10/17/18,21.54S,114.41666667,SAILFISH,170.0,20.0,-21.91666667,114.41666666700007
B007547,3/3/09,26.22S,153.58333333,BLACK MARLIN,0.0,60.0,-26.33333333,153.58333333300004
A455285,7/11/08,17.52S,122.16666667,SPANISH MACKEREL,94.0,6.0,-17.83333333,122.16666666700007
B157208,12/22/22,26.56S,153.33333333,BLACK MARLIN,150.0,13.0,-26.91666667,153.33333333300004
A549252,4/7/12,41.26S,148.58333333,ALBACORE,45.0,2.0,-41.41666667,148.58333333300004
S253286,2/11/18,33.10S,152.41666667,MAKO SHARK,210.0,120.0,-33.16666667,152.41666666700007
B037048,11/25/08,11.51S,136.66666667,SAILFISH,183.0,22.0,-11.83333333,136.66666666700007
B007550,4/27/06,27.02S,153.58333333,BLUE MARLIN,0.0,200.0,-27.0,153.58333333300004
S156490,1/3/02,36.25S,150.33333333,STRIPED MARLIN,200.0,90.0,-36.41666667,150.33333333300004
C531192,6/9/07,38.16S,140.83333333,SOUTHERN BLUEFIN TUNA,90.0,16.0,-38.25,140.83333333300004
A411618,11/2/02,34.45S,138.5,WHALER SHARK,90.0,4.0,-34.75,138.5000000000001
B134253,8/7/19,13.03S,141.33333333,SAILFISH,210.0,16.0,-13.08333333,141.33333333300004
A442238,11/25/06,35.08S,151.0,ALBACORE,55.0,3.0,-35.16666667,151.0000000000001
B115972,10/19/18,36.10S,150.41666667,STRIPED MARLIN,0.0,70.0,-36.16666667,150.41666666700007
A378978,4/21/02,33.06S,152.08333333,DOLPHINFISH,0.0,1.0,-33.08333333,152.08333333300004
B036838,3/7/08,30.51S,153.33333333,BLUE MARLIN,200.0,0.0,-30.83333333,153.33333333300004
S207934,10/19/03,20.29S,116.5,SAILFISH,200.0,25.0,-20.5,116.50000000000011
B104662,11/11/14,26.50S,156.25,BROADBILL SWORDFISH,100.0,8.0,-26.83333333,156.2500000000001
A301323,12/5/00,11.38S,136.66666667,SPANISH MACKEREL,0.0,10.0,-11.66666667,136.66666666700007
B061376,9/2/12,26.56S,153.5,BLACK MARLIN,0.0,12.0,-26.91666667,153.5000000000001
S244318,9/9/12,34.51S,151.16666667,BLUE SHARK,160.0,65.0,-34.83333333,151.16666666700007
B126967,4/18/17,36.32S,150.25,STRIPED MARLIN,0.0,90.0,-36.5,150.2500000000001
A498582,2/3/08,20.15S,148.91666667,WHALER SHARK,75.0,2.0,-20.25,148.91666666700007
A532441,7/15/11,35.44S,150.75,ALBACORE,60.0,13.0,-35.75,150.7500000000001
S273273,4/1/23,33.59S,155.5,MAKO SHARK,120.0,25.0,-34.0,155.5000000000001
B168149,9/17/22,18.44S,147.25,SAILFISH,180.0,40.0,-18.75,147.2500000000001
S253820,8/2/15,34.20S,151.66666667,MAKO SHARK,200.0,80.0,-34.33333333,151.66666666700007
B002721,2/12/05,32.54S,152.58333333,STRIPED MARLIN,230.0,80.0,-32.91666667,152.58333333300004
A491209,8/2/08,20.26S,116.58333333,SPANISH MACKEREL,104.0,4.5,-20.41666667,116.58333333300004
B101062,4/30/16,27.56S,153.41666667,BLUE MARLIN,180.0,160.0,-27.91666667,153.41666666700007
S210679,1/15/06,38.35S,145.33333333,MAKO SHARK,0.0,25.0,-38.58333333,145.33333333300004
S183843,3/25/01,7.07S,148.0,BLUE MARLIN,250.0,70.0,-7.08333333,148.0000000000001
B064926,8/22/10,20.16S,116.66666667,SAILFISH,0.0,16.0,-20.25,116.66666666700007
A475737,3/6/08,34.49S,136.25,SOUTHERN BLUEFIN TUNA,84.0,12.3,-34.83333333,136.2500000000001
A355829,1/19/08,35.45S,150.5,YELLOWFIN TUNA,0.0,10.0,-35.75,150.5000000000001
A369412,11/23/01,35.11S,151.08333333,YELLOWFIN TUNA,0.0,4.0,-35.16666667,151.08333333300004
B000674,4/2/05,35.11S,151.08333333,STRIPED MARLIN,0.0,85.0,-35.16666667,151.08333333300004
B172729,2/21/21,32.33S,152.41666667,BLACK MARLIN,130.0,40.0,-32.58333333,152.41666666700007
A663910,3/10/23,27.04S,153.83333333,YELLOWFIN TUNA,74.0,5.0,-27.08333333,153.83333333300004
B019857,11/15/08,24.30S,153.25,SAILFISH,190.0,25.0,-24.5,153.2500000000001
B169206,5/9/20,12.46S,130.08333333,BLACK MARLIN,90.0,6.0,-12.75,130.08333333300004
B143682,11/23/22,26.55S,153.33333333,BLACK MARLIN,100.0,15.0,-26.91666667,153.33333333300004
B150577,7/12/19,13.03S,141.33333333,SAILFISH,220.0,20.0,-13.08333333,141.33333333300004
A427079,2/17/03,34.09S,136.33333333,WHALER SHARK,142.0,24.0,-34.16666667,136.33333333300004
B149896,3/11/18,32.43S,152.5,BLACK MARLIN,0.0,30.0,-32.75,152.5000000000001
B005679,1/12/06,31.14S,153.08333333,BLACK MARLIN,150.0,30.0,-31.25,153.08333333300004
A539134,5/19/14,36.36S,150.33333333,DOLPHINFISH,40.0,1.0,-36.58333333,150.33333333300004
S229790,11/11/06,20.06S,149.5,BLACK MARLIN,140.0,25.0,-20.08333333,149.5000000000001
B150580,7/12/19,13.03S,141.33333333,SAILFISH,225.0,21.0,-13.08333333,141.33333333300004
S259422,8/13/17,33.44S,151.33333333,MAKO SHARK,0.0,35.0,-33.75,151.33333333300004
B016320,2/25/06,33.04S,152.5,STRIPED MARLIN,210.0,70.0,-33.08333333,152.5000000000001
A417222,2/1/09,33.04S,151.91666667,DOLPHINFISH,60.0,2.0,-33.08333333,151.91666666700007
A468183,12/9/06,30.14S,153.33333333,DOLPHINFISH,90.0,6.0,-30.25,153.33333333300004
B044109,12/8/12,27.09S,153.5,BLACK MARLIN,0.0,15.0,-27.16666667,153.5000000000001
A509222,2/20/10,38.30S,140.5,SOUTHERN BLUEFIN TUNA,0.0,21.0,-38.5,140.5000000000001
S183848,3/31/02,7.07S,148.0,BLUE MARLIN,0.0,100.0,-7.08333333,148.0000000000001
S208851,2/26/06,32.54S,152.58333333,BLACK MARLIN,0.0,0.0,-32.91666667,152.58333333300004
A426795,4/10/10,35.23S,136.08333333,SOUTHERN BLUEFIN TUNA,93.0,16.5,-35.41666667,136.08333333300004
S103649,9/5/00,19.14S,147.08333333,BLACK MARLIN,0.0,20.0,-19.25,147.08333333300004
B084736,12/1/12,16.19S,146.0,BLACK MARLIN,0.0,150.0,-16.33333333,146.0000000000001
B019754,10/12/16,14.19S,145.33333333,BLACK MARLIN,0.0,300.0,-14.33333333,145.33333333300004
A390686,2/5/06,32.42S,152.33333333,DOLPHINFISH,40.0,0.5,-32.66666667,152.33333333300004
B153967,2/9/19,26.48S,153.33333333,BLACK MARLIN,140.0,30.0,-26.83333333,153.33333333300004
S215584,10/22/05,34.47S,151.16666667,YELLOWFIN TUNA,90.0,10.0,-34.75,151.16666666700007
A428319,11/4/06,30.27S,153.5,YELLOWFIN TUNA,65.0,6.0,-30.41666667,153.5000000000001
S207931,8/3/03,20.29S,116.5,SAILFISH,185.0,23.0,-20.5,116.50000000000011
B088731,12/2/12,27.44S,153.5,BLACK MARLIN,150.0,15.0,-27.75,153.5000000000001
B049394,7/10/18,34.58S,150.91666667,BLACK MARLIN,200.0,80.0,-35.0,150.91666666700007
A475744,5/6/10,35.22S,136.83333333,SOUTHERN BLUEFIN TUNA,79.0,10.3,-35.33333333,136.83333333300004
B026736,3/7/08,33.02S,152.66666667,STRIPED MARLIN,0.0,70.0,-33.0,152.66666666700007
A663907,3/10/23,27.04S,153.83333333,YELLOWFIN TUNA,74.0,5.0,-27.08333333,153.83333333300004
B137923,11/3/17,24.30S,153.41666667,BLUE MARLIN,0.0,140.0,-24.5,153.41666666700007
B169202,10/4/21,12.48E,130.25,SAILFISH,160.0,14.0,-12.83333333,130.2500000000001
A486332,4/27/07,43.10S,148.0,SOUTHERN BLUEFIN TUNA,80.0,17.0,-43.16666667,148.0000000000001
A390582,9/5/04,36.29S,150.25,ALBACORE,60.0,3.0,-36.5,150.2500000000001
S273181,6/6/22,33.16S,115.66666667,WHALER SHARK,265.0,150.0,-33.25,115.66666666700007
B181116,12/28/22,34.35S,151.16666667,STRIPED MARLIN,200.0,60.0,-34.58333333,151.16666666700007
A301662,2/2/02,35.27S,150.75,YELLOWFIN TUNA,60.0,5.0,-35.41666667,150.7500000000001
S244322,4/14/12,34.42S,151.41666667,MAKO SHARK,150.0,50.0,-34.66666667,151.41666666700007
S246582,4/27/16,33.00S,152.58333333,WHALER SHARK,0.0,70.0,-33.0,152.58333333300004
A633916,3/6/22,28.08S,113.25,SPANISH MACKEREL,90.0,8.0,-28.16666667,113.25000000000011
A457011,11/11/06,35.11S,151.08333333,YELLOWFIN TUNA,90.0,10.0,-35.16666667,151.08333333300004
B181420,2/26/23,32.38S,152.33333333,BLACK MARLIN,120.0,15.0,-32.66666667,152.33333333300004
A633615,8/30/20,20.25S,116.41666667,COBIA,85.0,5.0,-20.41666667,116.41666666700007
B093853,9/6/18,12.50S,130.16666667,BLACK MARLIN,140.0,20.0,-12.83333333,130.16666666700007
B162191,1/4/20,26.36S,153.5,BLACK MARLIN,120.0,20.0,-26.58333333,153.5000000000001
B005573,5/7/06,26.44S,153.33333333,SAILFISH,0.0,30.0,-26.75,153.33333333300004
B168162,1/23/21,26.50S,153.41666667,BLACK MARLIN,0.0,22.0,-26.83333333,153.41666666700007
A390682,9/23/01,30.18S,153.41666667,YELLOWFIN TUNA,60.0,8.0,-30.33333333,153.41666666700007
A521465,10/3/10,13.07S,129.75,SPANISH MACKEREL,100.0,6.0,-13.08333333,129.7500000000001
S230238,3/17/07,20.17S,148.83333333,WHALER SHARK,65.0,2.5,-20.25,148.83333333300004
S199548,10/16/02,14.47S,145.75,BLACK MARLIN,0.0,204.12,-14.75,145.7500000000001
B011150,3/15/08,33.23S,152.16666667,STRIPED MARLIN,0.0,110.0,-33.41666667,152.16666666700007
B016323,4/14/07,32.55S,152.0,STRIPED MARLIN,0.0,80.0,-32.91666667,152.0000000000001
S199552,6/26/02,20.07S,116.41666667,SAILFISH,0.0,15.0,-20.08333333,116.41666666700007
A521469,10/3/10,13.07S,129.75,SPANISH MACKEREL,112.0,6.0,-13.08333333,129.7500000000001
B162118,1/2/21,27.54S,153.75,BLACK MARLIN,130.0,20.0,-27.91666667,153.7500000000001
A509219,5/5/09,38.12S,140.5,SOUTHERN BLUEFIN TUNA,102.0,14.0,-38.16666667,140.5000000000001
A297788,4/1/05,35.18S,135.58333333,SOUTHERN BLUEFIN TUNA,102.0,15.0,-35.33333333,135.58333333300004
A403932,1/10/10,33.05S,151.83333333,DOLPHINFISH,48.0,0.8,-33.08333333,151.83333333300004
B010964,7/29/05,20.27S,116.58333333,SAILFISH,0.0,0.0,-20.41666667,116.58333333300004
B138035,6/23/17,28.06S,154.0,STRIPED MARLIN,230.0,80.0,-28.08333333,154.0000000000001
B101066,2/8/14,27.55S,153.66666667,BLACK MARLIN,150.0,30.0,-27.91666667,153.66666666700007
B143819,3/4/18,27.33S,153.58333333,BLACK MARLIN,0.0,20.0,-27.58333333,153.58333333300004
A486222,2/17/08,43.10S,148.08333333,ALBACORE,50.0,2.0,-43.16666667,148.08333333300004
B196536,4/20/23,06.42S,147.83333333,BLUE MARLIN,150.0,60.0,-6.66666667,147.83333333300004
S229766,11/9/06,16.30S,147.16666667,BLACK MARLIN,170.0,115.0,-16.5,147.16666666700007
S166932,3/30/03,33.35S,151.91666667,STRIPED MARLIN,180.0,100.0,-33.58333333,151.91666666700007
B010980,4/14/07,30.14S,153.33333333,BLACK MARLIN,120.0,40.0,-30.25,153.33333333300004
B196539,4/23/23,06.42S,147.83333333,BLUE MARLIN,220.0,100.0,-6.66666667,147.83333333300004
B077457,9/30/12,12.51S,141.58333333,SAILFISH,230.0,25.0,-12.83333333,141.58333333300004
A521051,4/9/10,33.50S,151.83333333,YELLOWFIN TUNA,70.0,4.0,-33.83333333,151.83333333300004
B011143,2/27/10,32.55S,152.58333333,STRIPED MARLIN,250.0,105.0,-32.91666667,152.58333333300004
B162188,7/20/19,24.38S,153.25,BLACK MARLIN,190.0,80.0,-24.66666667,153.2500000000001
B11597,1/21/23,27.51S,153.75,BLACK MARLIN,135.0,25.0,-27.83333333,153.7500000000001
A297785,4/1/05,35.18S,135.58333333,SOUTHERN BLUEFIN TUNA,100.0,15.0,-35.33333333,135.58333333300004
A633443,1/13/20,35.18S,135.58333333,SOUTHERN BLUEFIN TUNA,91.0,16.0,-35.33333333,135.58333333300004
B040411,1/18/13,35.55S,150.41666667,STRIPED MARLIN,240.0,80.0,-35.91666667,150.41666666700007
B109424,2/6/16,35.59S,150.5,STRIPED MARLIN,210.0,75.0,-36.0,150.5000000000001
B123634,2/18/18,32.24S,152.58333333,BLACK MARLIN,0.0,40.0,-32.41666667,152.58333333300004
B120465,3/5/16,27.00S,153.58333333,BLACK MARLIN,180.0,20.0,-27.0,153.58333333300004
B044002,4/15/12,27.25S,153.83333333,SHORTBILL SPEARFISH,180.0,18.0,-27.41666667,153.83333333300004
D001731,2/12/06,34.10S,151.33333333,DOLPHINFISH,60.0,2.0,-34.16666667,151.33333333300004
A595386,3/26/23,33.59S,151.41666667,DOLPHINFISH,61.0,0.0,-34.0,151.41666666700007
B107372,10/20/15,21.46S,114.33333333,SAILFISH,160.0,15.0,-21.75,114.33333333300004
B058332,2/15/10,26.36S,153.25,BLACK MARLIN,160.0,45.0,-26.58333333,153.2500000000001
B041514,4/17/09,35.11S,151.08333333,STRIPED MARLIN,0.0,70.0,-35.16666667,151.08333333300004
B122950,8/7/17,12.54S,141.25,SAILFISH,220.0,20.0,-12.91666667,141.2500000000001
B026536,2/14/16,34.37S,150.91666667,BLACK MARLIN,210.0,80.0,-34.58333333,150.91666666700007
A436033,11/24/06,35.11S,151.08333333,YELLOWFIN TUNA,40.0,7.0,-35.16666667,151.08333333300004
S100379,3/4/00,32.55S,152.58333333,YELLOWFIN TUNA,110.0,25.0,-32.91666667,152.58333333300004
A592621,5/2/15,30.12S,114.83333333,LONGTAIL TUNA,101.0,13.5,-30.16666667,114.83333333300004
A461117,3/11/07,18.24S,146.66666667,SPANISH MACKEREL,85.0,4.0,-18.41666667,146.66666666700007
S194182,5/11/02,33.50S,151.83333333,STRIPED MARLIN,0.0,60.0,-33.83333333,151.83333333300004
A379307,2/28/01,32.49S,152.66666667,DOLPHINFISH,40.0,1.0,-32.83333333,152.66666666700007
A457363,3/4/07,32.54S,152.58333333,YELLOWFIN TUNA,0.0,10.0,-32.91666667,152.58333333300004
A542206,5/18/11,38.07S,140.58333333,SOUTHERN BLUEFIN TUNA,82.0,11.0,-38.08333333,140.58333333300004
S171329,4/16/00,33.27S,151.66666667,HAMMERHEAD SHARK,152.0,0.0,-33.41666667,151.66666666700007
B091367,5/6/23,30.58S,153.41666667,BLUE MARLIN,240.0,120.0,-31.0,153.41666666700007
B140675,7/20/18,23.12S,113.75,BLACK MARLIN,140.0,25.0,-23.16666667,113.75000000000011
A545417,3/12/16,41.11S,148.66666667,ALBACORE,66.0,5.0,-41.16666667,148.66666666700007
B026550,3/31/07,34.45S,151.0,BLACK MARLIN,0.0,50.0,-34.75,151.0000000000001
A612985,2/1/20,43.02S,148.16666667,SOUTHERN BLUEFIN TUNA,76.0,10.0,-43.0,148.16666666700007
S171354,9/12/04,19.28S,149.16666667,SAILFISH,0.0,0.0,-19.5,149.16666666700007
A569096,5/1/16,27.15S,153.58333333,WAHOO,0.0,10.0,-27.25,153.58333333300004
A428843,2/12/05,33.10S,151.83333333,DOLPHINFISH,0.0,2.0,-33.16666667,151.83333333300004
S172177,1/14/00,31.19S,153.0,BLUE MARLIN,0.0,140.0,-31.33333333,153.0000000000001
B017180,1/27/07,32.54S,152.58333333,STRIPED MARLIN,0.0,90.0,-32.91666667,152.58333333300004
S269691,8/14/22,20.24S,117.25,WHALER SHARK,140.0,30.0,-20.41666667,117.25000000000011
B058329,3/31/10,26.38S,153.33333333,SAILFISH,230.0,50.0,-26.66666667,153.33333333300004
A542968,3/9/22,28.25S,113.91666667,SPANISH MACKEREL,100.0,6.0,-28.41666667,113.91666666700007
