OBJECTID,Tag_Number,Release_Date,Latitude,Longitude,Species_Name,Length,Weight,Latitude_FiveNM,Longitude_FiveNM,Moon_Phase,Wind_Direction_10m,Rain_mm,Is_Raining,Sea_Surface_Temp_C
203,A140642,1044662400000,-34.583333332117896,150.91666666700007,DOLPHINFISH,45.0,0.0,-34.58333333,150.91666667,0.2227489736586305,172.0,0.5,True,
204,A140643,1044662400000,-34.583333332117896,150.91666666700007,DOLPHINFISH,55.0,0.0,-34.58333333,150.91666667,0.2227489736586305,172.0,0.5,True,
205,A140644,1044662400000,-34.583333332117896,150.91666666700007,DOLPHINFISH,60.0,0.0,-34.58333333,150.91666667,0.2227489736586305,172.0,0.5,True,
206,A140645,1044662400000,-34.583333332117896,150.91666666700007,DOLPHINFISH,50.0,0.0,-34.58333333,150.91666667,0.2227489736586305,172.0,0.5,True,
207,A140646,1044748800000,-34.583333332117896,150.91666666700007,DOLPHINFISH,63.0,0.0,-34.58333333,150.91666667,0.2566121658616324,54.0,0.0,False,
208,A140649,1108857600000,-34.583333332117896,151.16666666700007,DOLPHINFISH,55.0,0.0,-34.58333333,151.16666667,0.3831007804890358,190.0,3.0,True,
212,A144217,1059955200000,-20.33333333238448,116.58333333300006,SAILFISH,230.0,24.0,-20.33333333,116.58333333,0.2165339935899653,227.0,0.0,False,
213,A144220,1079481600000,-21.91666666634592,114.41666666700009,BLACK MARLIN,140.0,30.0,-21.91666667,114.41666667,0.8696154314683928,193.0,0.0,False,
214,A144564,989625600000,-37.08333333209212,150.33333333300004,YELLOWFIN TUNA,,9.0,-37.08333333,150.33333333,0.6518955403464296,231.0,0.0,False,
215,A144904,1001289600000,-30.33333333217695,153.41666666700007,YELLOWFIN TUNA,,10.0,-30.33333333,153.41666667,0.2234264877516849,13.0,0.0,False,
216,A145102,1099785600000,-18.249999999438128,147.08333333300004,WAHOO,0.0,4.0,-18.25,147.08333333,0.8274655991738372,94.0,0.0,False,
217,A145103,1099785600000,-18.249999999438128,147.08333333300004,DOLPHINFISH,0.0,4.0,-18.25,147.08333333,0.8274655991738372,94.0,0.0,False,
218,A145104,1099785600000,-18.249999999438128,147.08333333300004,WAHOO,0.0,6.0,-18.25,147.08333333,0.8274655991738372,94.0,0.0,False,
219,A145105,1099785600000,-18.249999999438128,147.08333333300004,WAHOO,0.0,5.0,-18.25,147.08333333,0.8274655991738372,94.0,0.0,False,
220,A145108,1099785600000,-18.249999999438128,147.08333333300004,DOLPHINFISH,0.0,6.0,-18.25,147.08333333,0.8274655991738372,94.0,0.0,False,
221,A145117,1097280000000,-19.16666666641417,147.58333333300004,SPANISH MACKEREL,90.0,4.0,-19.16666667,147.58333333,0.8454330252867824,19.0,0.0,False,
224,A146594,1134172800000,-32.08333333215034,115.33333333300006,DOLPHINFISH,0.0,4.2,-32.08333333,115.33333333,0.3050160959685977,275.0,0.0,False,
225,A146596,1131235200000,-32.08333333215034,115.33333333300006,DOLPHINFISH,80.0,3.0,-32.08333333,115.33333333,0.1536675610665334,297.0,0.0,False,
240,A149042,983664000000,-33.083333332136604,152.08333333300004,DOLPHINFISH,30.0,,-33.08333333,152.08333333,0.3153352783392991,167.0,0.0,False,
241,A149115,954028800000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,280.0,90.0,-36.5,150.25,0.7002603527096494,66.0,0.0,False,
242,A149116,954288000000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,250.0,75.0,-36.5,150.25,0.8018499293186551,184.0,0.0,False,
243,A149118,954288000000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,270.0,75.0,-36.5,150.25,0.8018499293186551,184.0,0.0,False,
244,A149119,954115200000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,250.0,75.0,-36.5,150.25,0.7341235449126513,32.0,0.0,False,
255,A149381,1085097600000,-38.16666666608307,140.58333333300004,BLUE SHARK,160.0,16.0,-38.16666667,140.58333333,0.0707229246635157,326.0,0.0,False,
256,A149382,1085097600000,-38.16666666608307,140.58333333300004,BLUE SHARK,160.0,12.0,-38.16666667,140.58333333,0.0707229246635157,326.0,0.0,False,
277,A149498,1149897600000,-38.16666666608307,140.2500000000001,SOUTHERN BLUEFIN TUNA,0.0,15.0,-38.16666667,140.25,0.4681170769149419,192.0,0.0,False,
278,A149499,1149897600000,-38.16666666608307,140.2500000000001,SOUTHERN BLUEFIN TUNA,0.0,14.0,-38.16666667,140.25,0.4681170769149419,192.0,0.0,False,
279,A149500,1149897600000,-38.16666666608307,140.2500000000001,SOUTHERN BLUEFIN TUNA,0.0,14.0,-38.16666667,140.25,0.4681170769149419,192.0,0.0,False,
280,A149881,969667200000,-7.916666666742193,148.5000000000001,BLACK MARLIN,120.0,50.0,-7.91666667,148.5,0.8294981414529927,133.0,2.2,True,
281,A149882,969148800000,-7.0833333327687,147.83333333300004,YELLOWFIN TUNA,,2.0,-7.08333333,147.83333333,0.6263189882349804,129.0,0.8,True,
282,A149896,1045958400000,-6.999999999771382,147.2500000000001,YELLOWFIN TUNA,30.0,2.0,-7.0,147.25,0.7306968567036589,112.0,0.0,False,
283,A150421,986774400000,-28.999999999199336,113.66666666700009,SPANISH MACKEREL,100.0,12.0,-29.0,113.66666667,0.5344101976473672,90.0,0.0,False,
284,A150423,955756800000,-28.83333333220223,113.83333333300004,SPANISH MACKEREL,,,-28.83333333,113.83333333,0.3775241967696872,134.0,0.0,False,
285,A150424,955756800000,-28.83333333220223,113.83333333300004,SPANISH MACKEREL,100.0,10.0,-28.83333333,113.83333333,0.3775241967696872,134.0,0.0,False,
286,A150425,955756800000,-28.83333333220223,113.83333333300004,SPANISH MACKEREL,100.0,,-28.83333333,113.83333333,0.3775241967696872,134.0,0.0,False,
287,A150426,955929600000,-28.83333333220223,113.83333333300004,WAHOO,120.0,15.0,-28.83333333,113.83333333,0.445250581175691,152.0,0.0,False,
288,A150427,955929600000,-28.83333333220223,113.83333333300004,SPANISH MACKEREL,,5.0,-28.83333333,113.83333333,0.445250581175691,152.0,0.0,False,
289,A150428,956016000000,-28.83333333220223,113.83333333300004,SPANISH MACKEREL,100.0,12.0,-28.83333333,113.83333333,0.4791137733786929,144.0,0.0,False,
290,A150429,986860800000,-28.999999999199336,113.66666666700009,SPANISH MACKEREL,,6.0,-29.0,113.66666667,0.5682733898503691,149.0,0.0,False,
291,A150430,986860800000,-28.999999999199336,113.66666666700009,SPANISH MACKEREL,,5.0,-29.0,113.66666667,0.5682733898503691,149.0,0.0,False,
292,A150432,989366400000,-28.999999999199336,113.66666666700009,SPANISH MACKEREL,,5.0,-29.0,113.66666667,0.5503059637374239,350.0,0.0,False,
293,A150436,986774400000,-28.999999999199336,113.66666666700009,SPANISH MACKEREL,,11.0,-29.0,113.66666667,0.5344101976473672,90.0,0.0,False,
294,A150437,986860800000,-28.999999999199336,113.66666666700009,SPANISH MACKEREL,,13.0,-29.0,113.66666667,0.5682733898503691,149.0,0.0,False,
295,A150438,986860800000,-28.999999999199336,113.66666666700009,SPANISH MACKEREL,65.0,6.0,-29.0,113.66666667,0.5682733898503691,149.0,0.0,False,
296,A150439,986860800000,-28.999999999199336,113.66666666700009,SPANISH MACKEREL,70.0,6.0,-29.0,113.66666667,0.5682733898503691,149.0,0.0,False,
297,A150440,986860800000,-28.999999999199336,113.66666666700009,SPANISH MACKEREL,,6.0,-29.0,113.66666667,0.5682733898503691,149.0,0.0,False,
298,A150452,986774400000,-29.33333333219356,113.75000000000011,YELLOWFIN TUNA,,40.0,-29.33333333,113.75,0.5344101976473672,86.0,0.0,False,
299,A150454,986860800000,-29.33333333219356,113.75000000000011,YELLOWFIN TUNA,,20.0,-29.33333333,113.75,0.5682733898503691,137.0,0.0,False,
300,A150455,986860800000,-29.33333333219356,113.75000000000011,YELLOWFIN TUNA,,18.0,-29.33333333,113.75,0.5682733898503691,137.0,0.0,False,
301,A150462,986688000000,-29.166666666196452,113.66666666700009,YELLOWFIN TUNA,0.0,18.0,-29.16666667,113.66666667,0.5005470054443653,121.0,0.0,False,
302,A150463,986774400000,-29.33333333219356,113.75000000000011,YELLOWFIN TUNA,,20.0,-29.33333333,113.75,0.5344101976473672,86.0,0.0,False,
303,A150464,986774400000,-29.33333333219356,113.75000000000011,YELLOWFIN TUNA,,40.0,-29.33333333,113.75,0.5344101976473672,86.0,0.0,False,
304,A150465,986774400000,-29.33333333219356,113.75000000000011,YELLOWFIN TUNA,0.0,45.0,-29.33333333,113.75,0.5344101976473672,86.0,0.0,False,
305,A150466,986860800000,-29.33333333219356,113.75000000000011,YELLOWFIN TUNA,,15.0,-29.33333333,113.75,0.5682733898503691,137.0,0.0,False,
306,A150467,986860800000,-29.33333333219356,113.75000000000011,YELLOWFIN TUNA,,18.0,-29.33333333,113.75,0.5682733898503691,137.0,0.0,False,
307,A150475,955756800000,-28.83333333220223,113.83333333300004,SPANISH MACKEREL,120.0,10.0,-28.83333333,113.83333333,0.3775241967696872,134.0,0.0,False,
308,A150476,955756800000,-28.83333333220223,113.83333333300004,SPANISH MACKEREL,100.0,15.0,-28.83333333,113.83333333,0.3775241967696872,134.0,0.0,False,
309,A150479,955843200000,-28.83333333220223,113.83333333300004,SPANISH MACKEREL,,13.0,-28.83333333,113.83333333,0.4113873889726891,147.0,0.0,False,
310,A150482,956016000000,-28.83333333220223,113.83333333300004,SPANISH MACKEREL,120.0,15.0,-28.83333333,113.83333333,0.4791137733786929,144.0,0.0,False,
311,A150484,955929600000,-28.83333333220223,113.83333333300004,SPANISH MACKEREL,120.0,10.0,-28.83333333,113.83333333,0.445250581175691,152.0,0.0,False,
312,A150485,955929600000,-28.83333333220223,113.83333333300004,SPANISH MACKEREL,,10.0,-28.83333333,113.83333333,0.445250581175691,152.0,0.0,False,
313,A150487,956016000000,-28.83333333220223,113.83333333300004,SPANISH MACKEREL,,13.0,-28.83333333,113.83333333,0.4791137733786929,144.0,0.0,False,
314,A150488,956016000000,-28.83333333220223,113.83333333300004,SPANISH MACKEREL,120.0,9.0,-28.83333333,113.83333333,0.4791137733786929,144.0,0.0,False,
315,A151752,951609600000,-33.33333333213332,152.16666666700007,BLUE MARLIN,,90.0,-33.33333333,152.16666667,0.7520909710255964,202.0,0.0,False,
316,A151753,951609600000,-33.33333333213332,152.16666666700007,BLUE MARLIN,,70.0,-33.33333333,152.16666667,0.7520909710255964,202.0,0.0,False,
317,A151754,951955200000,-33.33333333213332,152.16666666700007,BLUE MARLIN,,70.0,-33.33333333,152.16666667,0.887543739837604,44.0,0.0,False,
318,A151757,983577600000,-33.33333333213332,152.16666666700007,BLACK MARLIN,183.0,110.0,-33.33333333,152.16666667,0.2814720861362972,140.0,0.0,False,
319,A151758,983318400000,-33.33333333213332,152.16666666700007,STRIPED MARLIN,183.0,65.0,-33.33333333,152.16666667,0.1798825095272915,13.0,0.0,False,
320,A151759,951696000000,-33.33333333213332,152.16666666700007,STRIPED MARLIN,190.0,65.0,-33.33333333,152.16666667,0.7859541632285983,60.0,0.0,False,
321,A151989,953942400000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,80.0,-36.5,150.25,0.6663971605066475,153.0,0.0,False,
322,A151990,953942400000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,,80.0,-36.5,150.25,0.6663971605066475,153.0,0.0,False,
323,A152226,951523200000,-33.999999999124846,151.41666666700007,HAMMERHEAD SHARK,152.0,60.0,-34.0,151.41666667,0.7182277788225946,43.0,0.0,False,
324,A154045,953942400000,-36.49999999909748,150.2500000000001,STRIPED MARLIN,250.0,85.0,-36.5,150.25,0.6663971605066475,153.0,0.0,False,
325,A154516,1015718400000,-36.49999999909748,150.2500000000001,WHALER SHARK,220.0,60.0,-36.5,150.25,0.8785795856530008,71.0,0.0,False,
326,A154517,992217600000,-36.49999999909748,150.2500000000001,ALBACORE,60.0,5.0,-36.5,150.25,0.6677913064364863,344.0,0.0,False,
327,A154518,992217600000,-36.49999999909748,150.2500000000001,ALBACORE,65.0,5.0,-36.5,150.25,0.6677913064364863,344.0,0.0,False,
328,A154519,992044800000,-36.49999999909748,150.2500000000001,ALBACORE,,2.0,-36.5,150.25,0.6000649220304826,61.0,0.0,False,
329,A154520,985046400000,-36.49999999909748,150.2500000000001,DOLPHINFISH,37.0,,-36.5,150.25,0.8571463535873294,57.0,0.0,False,
336,A155061,1111190400000,-35.16666666611124,151.08333333300004,DOLPHINFISH,50.0,1.0,-35.16666667,151.08333333,0.2974069699700869,158.0,0.0,False,
337,A155062,1111190400000,-35.16666666611124,151.08333333300004,DOLPHINFISH,50.0,1.0,-35.16666667,151.08333333,0.2974069699700869,158.0,0.0,False,
338,A155063,1111276800000,-34.91666666611404,151.08333333300004,DOLPHINFISH,55.0,1.5,-34.91666667,151.08333333,0.3312701621730888,181.0,0.0,False,
339,A155065,1111276800000,-34.91666666611404,151.08333333300004,DOLPHINFISH,55.0,1.5,-34.91666667,151.08333333,0.3312701621730888,181.0,0.0,False,
340,A155066,1111276800000,-34.91666666611404,151.08333333300004,DOLPHINFISH,55.0,1.5,-34.91666667,151.08333333,0.3312701621730888,181.0,0.0,False,
341,A155067,1111276800000,-34.91666666611404,151.08333333300004,DOLPHINFISH,55.0,1.5,-34.91666667,151.08333333,0.3312701621730888,181.0,0.0,False,
342,A155068,1111276800000,-34.91666666611404,151.08333333300004,DOLPHINFISH,55.0,1.5,-34.91666667,151.08333333,0.3312701621730888,181.0,0.0,False,
343,A155069,1111276800000,-34.91666666611404,151.08333333300004,DOLPHINFISH,55.0,1.5,-34.91666667,151.08333333,0.3312701621730888,181.0,0.0,False,
344,A155070,1111190400000,-35.16666666611124,151.08333333300004,DOLPHINFISH,50.0,1.0,-35.16666667,151.08333333,0.2974069699700869,158.0,0.0,False,
346,A155076,959299200000,-34.91666666611403,150.91666666700007,STRIPED MARLIN,250.0,65.0,-34.91666667,150.91666667,0.7659150770927647,270.0,0.0,False,
347,A155077,985305600000,-34.91666666611403,150.91666666700007,STRIPED MARLIN,180.0,50.0,-34.91666667,150.91666667,0.9587359301963352,272.0,0.0,False,
348,A155078,953942400000,-34.91666666611403,150.91666666700007,HAMMERHEAD SHARK,152.0,40.0,-34.91666667,150.91666667,0.6663971605066475,167.0,0.0,False,
349,A155774,1014422400000,-32.583333332143376,152.33333333300004,DOLPHINFISH,50.0,1.0,-32.58333333,152.33333333,0.3706317026079724,97.0,0.0,False,
350,A156247,983059200000,-32.666666666142184,152.58333333300004,DOLPHINFISH,45.0,1.0,-32.66666667,152.58333333,0.0782929329182858,34.0,0.0,False,
351,A156719,950918400000,-34.91666666611403,150.91666666700007,WHALER SHARK,150.0,45.0,-34.91666667,150.91666667,0.4811854334015813,28.0,0.0,False,
353,A158406,966038400000,-17.49999999945818,122.00000000000011,SAILFISH,170.0,18.0,-17.5,122.0,0.4072440689269123,155.0,0.0,False,
354,A159027,1075766400000,-30.916666666167753,153.08333333300004,BLACK MARLIN,160.0,45.0,-30.91666667,153.08333333,0.4134981667393114,182.0,0.0,False,
355,A159135,1112572800000,-36.08333333210161,150.41666666700007,STRIPED MARLIN,250.0,75.0,-36.08333333,150.41666667,0.8392180452181172,172.0,0.0,False,
356,A159545,1015113600000,-32.9166666661388,152.58333333300004,DOLPHINFISH,140.0,15.0,-32.91666667,152.58333333,0.6415372402319875,80.0,0.0,False,
357,A159546,1014422400000,-32.583333332143376,152.33333333300004,DOLPHINFISH,65.0,1.5,-32.58333333,152.33333333,0.3706317026079724,97.0,0.0,False,
358,A159548,983318400000,-32.666666666142184,152.58333333300004,DOLPHINFISH,30.0,1.0,-32.66666667,152.58333333,0.1798825095272915,20.0,0.2,True,
359,A159549,983145600000,-32.833333332139944,152.66666666700007,DOLPHINFISH,50.0,1.0,-32.83333333,152.66666667,0.1121561251212877,17.0,0.0,False,
360,A159550,983059200000,-32.666666666142184,152.58333333300004,DOLPHINFISH,60.0,1.0,-32.66666667,152.58333333,0.0782929329182858,34.0,0.0,False,
361,A159691,983145600000,-32.833333332139944,152.66666666700007,DOLPHINFISH,50.0,1.0,-32.83333333,152.66666667,0.1121561251212877,17.0,0.0,False,
362,A159692,983318400000,-32.666666666142184,152.58333333300004,DOLPHINFISH,30.0,1.0,-32.66666667,152.58333333,0.1798825095272915,20.0,0.2,True,
363,A159693,983318400000,-32.666666666142184,152.58333333300004,DOLPHINFISH,25.0,1.0,-32.66666667,152.58333333,0.1798825095272915,20.0,0.2,True,
364,A160671,1017360000000,-35.749999999104986,150.5000000000001,STRIPED MARLIN,280.0,100.0,-35.75,150.5,0.5219802375100367,158.0,0.1,True,
365,A160674,1045353600000,-35.916666666103275,150.66666666700007,STRIPED MARLIN,250.0,70.0,-35.91666667,150.66666667,0.4936545112826457,186.0,0.0,False,
366,A160677,1042243200000,-35.749999999104986,150.5000000000001,STRIPED MARLIN,240.0,85.0,-35.75,150.5,0.2745795919745776,154.0,0.1,True,
367,A160678,1042243200000,-35.916666666103275,150.66666666700007,STRIPED MARLIN,200.0,55.0,-35.91666667,150.66666667,0.2745795919745776,150.0,0.2,True,
368,A160680,1042156800000,-35.916666666103275,150.66666666700007,STRIPED MARLIN,270.0,85.0,-35.91666667,150.66666667,0.2407163997715757,174.0,0.0,False,
369,A160776,948326400000,-34.66666666611688,151.16666666700007,STRIPED MARLIN,,70.0,-34.66666667,151.16666667,0.4652896673115246,30.0,0.0,False,
370,A160822,1001116800000,-30.33333333217695,153.41666666700007,YELLOWFIN TUNA,90.0,10.0,-30.33333333,153.41666667,0.1557001033456811,127.0,0.0,False,
371,A160823,1001116800000,-30.33333333217695,153.41666666700007,YELLOWFIN TUNA,90.0,10.0,-30.33333333,153.41666667,0.1557001033456811,127.0,0.0,False,
372,A160824,1001289600000,-30.33333333217695,153.41666666700007,YELLOWFIN TUNA,110.0,28.0,-30.33333333,153.41666667,0.2234264877516849,13.0,0.0,False,
373,A160825,1001289600000,-30.33333333217695,153.41666666700007,YELLOWFIN TUNA,90.0,10.0,-30.33333333,153.41666667,0.2234264877516849,13.0,0.0,False,
374,A160844,1001289600000,-30.33333333217695,153.41666666700007,YELLOWFIN TUNA,90.0,10.0,-30.33333333,153.41666667,0.2234264877516849,13.0,0.0,False,
377,A162463,1082851200000,-33.499999999131134,152.7500000000001,DOLPHINFISH,45.0,0.0,-33.5,152.75,0.1902799273854665,266.0,0.0,False,
379,A163414,954028800000,-33.74999999912796,151.41666666700007,DOLPHINFISH,70.0,2.0,-33.75,151.41666667,0.7002603527096494,139.0,0.0,False,
380,A163417,1107561600000,-32.58333333214338,152.41666666700007,DOLPHINFISH,0.0,4.0,-32.58333333,152.41666667,0.8751528974440075,207.0,0.0,False,
381,A163442,954028800000,-33.74999999912796,151.41666666700007,DOLPHINFISH,60.0,2.0,-33.75,151.41666667,0.7002603527096494,139.0,0.0,False,
382,A163443,954028800000,-33.74999999912796,151.41666666700007,DOLPHINFISH,70.0,2.0,-33.75,151.41666667,0.7002603527096494,139.0,0.0,False,
383,A163444,982972800000,-32.49999999914447,152.41666666700007,DOLPHINFISH,61.0,1.0,-32.5,152.41666667,0.0444297407152839,63.0,0.0,False,
384,A163445,982972800000,-32.49999999914447,152.41666666700007,DOLPHINFISH,61.0,1.0,-32.5,152.41666667,0.0444297407152839,63.0,0.0,False,
385,A163447,982972800000,-32.49999999914447,152.41666666700007,DOLPHINFISH,61.0,1.0,-32.5,152.41666667,0.0444297407152839,63.0,0.0,False,
386,A163448,982972800000,-32.49999999914447,152.41666666700007,DOLPHINFISH,61.0,1.0,-32.5,152.41666667,0.0444297407152839,63.0,0.0,False,
387,A163449,982972800000,-32.49999999914447,152.41666666700007,DOLPHINFISH,61.0,1.0,-32.5,152.41666667,0.0444297407152839,63.0,0.0,False,
388,A163450,982972800000,-32.49999999914447,152.41666666700007,DOLPHINFISH,61.0,0.0,-32.5,152.41666667,0.0444297407152839,63.0,0.0,False,
389,A163784,988761600000,-22.33333333233606,152.7500000000001,YELLOWFIN TUNA,,4.0,-22.33333333,152.75,0.3132636183164107,132.0,0.0,False,
390,A163785,988761600000,-22.33333333233606,152.7500000000001,YELLOWFIN TUNA,,5.0,-22.33333333,152.75,0.3132636183164107,132.0,0.0,False,
407,A163913,982454400000,-34.91666666611403,150.91666666700007,DOLPHINFISH,55.0,1.0,-34.91666667,150.91666667,0.8412505874972727,90.0,0.0,False,
408,A163914,982454400000,-34.91666666611403,150.91666666700007,DOLPHINFISH,35.0,0.0,-34.91666667,150.91666667,0.8412505874972727,90.0,0.0,False,
409,A163915,982454400000,-34.91666666611403,150.91666666700007,DOLPHINFISH,38.0,0.0,-34.91666667,150.91666667,0.8412505874972727,90.0,0.0,False,
410,A163916,982454400000,-34.91666666611403,150.91666666700007,DOLPHINFISH,35.0,0.0,-34.91666667,150.91666667,0.8412505874972727,90.0,0.0,False,
411,A163917,982454400000,-34.91666666611403,150.91666666700007,DOLPHINFISH,35.0,0.0,-34.91666667,150.91666667,0.8412505874972727,90.0,0.0,False,
412,A163918,952819200000,-34.91666666611403,150.91666666700007,BLACK MARLIN,,60.0,-34.91666667,150.91666667,0.2261756618676229,96.0,0.0,False,
413,A163961,954115200000,-34.91666666611403,150.91666666700007,BLACK MARLIN,,80.0,-34.91666667,150.91666667,0.7341235449126513,56.0,0.0,False,
414,A163962,964915200000,-34.83333333211502,150.83333333300004,HAMMERHEAD SHARK,80.0,4.0,-34.83333333,150.83333333,0.9670225702878876,287.0,0.0,False,
415,A163963,982972800000,-34.91666666611403,150.91666666700007,BLACK MARLIN,,85.0,-34.91666667,150.91666667,0.0444297407152839,75.0,0.0,False,
416,A163965,982454400000,-34.91666666611403,150.91666666700007,DOLPHINFISH,,2.0,-34.91666667,150.91666667,0.8412505874972727,90.0,0.0,False,
417,A165664,1154736000000,-20.41666666638243,116.66666666700009,SPANISH MACKEREL,130.0,12.0,-20.41666667,116.66666667,0.3644558402830478,106.0,0.0,False,
418,A165983,1071273600000,-20.083333332390747,116.83333333300004,SPANISH MACKEREL,125.0,12.0,-20.08333333,116.83333333,0.6526121721832131,315.0,0.0,False,
419,A165984,1071273600000,-20.083333332390747,116.83333333300004,DOLPHINFISH,115.0,10.0,-20.08333333,116.83333333,0.6526121721832131,315.0,0.0,False,
420,A165985,1071273600000,-20.083333332390747,116.83333333300004,SPANISH MACKEREL,125.0,12.0,-20.08333333,116.83333333,0.6526121721832131,315.0,0.0,False,
421,A166263,1007856000000,-24.416666666289107,153.33333333300004,BLACK MARLIN,120.0,18.0,-24.41666667,153.33333333,0.7970290951798287,100.0,0.0,False,
423,A168411,1001289600000,-30.33333333217695,153.41666666700007,YELLOWFIN TUNA,,6.0,-30.33333333,153.41666667,0.2234264877516849,13.0,0.0,False,
424,A168974,1053216000000,-36.49999999909748,150.2500000000001,YELLOWFIN TUNA,0.0,20.0,-36.5,150.25,0.5752050017558178,357.0,0.0,False,
425,A168975,1114300800000,-36.166666666100745,150.58333333300004,YELLOWFIN TUNA,0.0,30.0,-36.16666667,150.58333333,0.516481889278155,39.0,0.0,False,
426,A168976,1114300800000,-36.166666666100745,150.58333333300004,YELLOWFIN TUNA,0.0,40.0,-36.16666667,150.58333333,0.516481889278155,39.0,0.0,False,
427,A168977,1019779200000,-36.49999999909748,150.2500000000001,YELLOWFIN TUNA,90.0,15.0,-36.5,150.25,0.4701496191940897,146.0,0.0,False,
428,A169550,1074211200000,-33.74999999912796,151.41666666700007,STRIPED MARLIN,250.0,120.0,-33.75,151.41666667,0.8039607070852774,73.0,1.5,True,
429,A169553,986601600000,-33.999999999124846,151.41666666700007,STRIPED MARLIN,,90.0,-34.0,151.41666667,0.4666838132413634,59.0,0.0,False,
430,A169559,985996800000,-34.083333332123864,151.5000000000001,STRIPED MARLIN,244.0,90.0,-34.08333333,151.5,0.2296414678203501,48.0,0.0,False,
431,A169560,965520000000,-34.249999999121805,151.5000000000001,BLUE SHARK,300.0,100.0,-34.25,151.5,0.2040649157089009,98.0,0.0,False,
